Checked,Protein FDR Confidence: Combined,Master,Accession,Description,Exp. q-value: Combined,Contaminant,Sum PEP Score,Coverage [%],# Peptides,# PSMs,# Unique Peptides,# AAs,MW [kDa],calc. pI,Score Mascot: Mascot,# Peptides (by Search Engine): Mascot,# Protein Pathway Groups,"Abundance: F17: 127N, Sample, B","Abundance: F17: 127C, Sample, A","Abundance: F17: 128C, Sample, B","Abundance: F17: 129C, Sample, A","Abundance: F17: 130N, Sample, B","Abundance: F17: 130C, Sample, A","Abundance: F17: 131N, Sample, B","Abundance: F17: 132N, Sample, A","Abundance: F17: 132C, Sample, A","Abundance: F17: 133N, Sample, B","Abundance: F17: 133C, Sample, A","Abundance: F17: 134N, Sample, B","Abundances (Normalized): F17: 127N, Sample, B","Abundances (Normalized): F17: 127C, Sample, A","Abundances (Normalized): F17: 128C, Sample, B","Abundances (Normalized): F17: 129C, Sample, A","Abundances (Normalized): F17: 130N, Sample, B","Abundances (Normalized): F17: 130C, Sample, A","Abundances (Normalized): F17: 131N, Sample, B","Abundances (Normalized): F17: 132N, Sample, A","Abundances (Normalized): F17: 132C, Sample, A","Abundances (Normalized): F17: 133N, Sample, B","Abundances (Normalized): F17: 133C, Sample, A","Abundances (Normalized): F17: 134N, Sample, B"
0,High,Master Protein,Q5T447,E3 ubiquitin-protein ligase HECTD3 OS=Homo sapiens OX=9606 GN=HECTD3 PE=1 SV=1,0,0,12.203,5,3,4,3,861,97.1,5.64,95,3,0,56883.9967173237,61890.6282585931,55652.9067336162,54219.1552224601,53516.1468993156,51012.187697753,54132.169565332,56335.3243083977,46871.9624226557,50736.7517833946,47156.0907404289,47028.4669658202,60444.9202733595,61890.6282585931,58685.1034931239,69367.2813703006,57895.3316036143,78565.2597183929,72473.3552092583,62024.2118995396,67309.8451890059,63356.4590935063,62850.1053549997,60348.0239168419
0,High,Master Protein,Q92841,Probable ATP-dependent RNA helicase DDX17 OS=Homo sapiens OX=9606 GN=DDX17 PE=1 SV=2,0,0,12.185,8,5,8,2,729,80.2,8.27,24,5,0,62224.7712184524,70277.3430671211,67411.7126525391,66119.141447541,56772.6540904392,70564.7273395329,74855.5791328124,73201.8848344599,47307.1574773686,74345.7363539814,81047.0756269778,80057.5551574219,66120.0258838694,70277.3430671211,71084.5769943117,84591.9688334489,61418.3162470036,108678.658583234,100218.31785884,80594.0015817292,67934.8011380572,92837.6854749546,108020.346086556,102731.71900065
0,High,Master Protein,Q9Y5S2,Serine/threonine-protein kinase MRCK beta OS=Homo sapiens OX=9606 GN=CDC42BPB PE=1 SV=2,0,0,12.133,2,2,5,2,1711,194.2,6.37,59,2,0,26545.5283211355,30236.7617241918,29116.7349849962,22150.1961752933,25220.4172312855,20281.7732233073,17785.5144376458,23862.711579204,21576.3117692142,21224.5017187503,22320.3935206058,23888.8867690429,28207.2715628398,30236.7617241918,30703.133156282,28338.6726369066,27284.1843702588,31236.5113662607,23811.6431646664,26272.4302674427,30984.3695435624,26503.6532229121,29748.8418210294,30654.7757793744
0,High,Master Protein,O43169,Cytochrome b5 type B OS=Homo sapiens OX=9606 GN=CYB5B PE=1 SV=3,0,0,12.12,31,2,5,2,150,16.7,4.97,78,2,0,31186.215519873,39035.4383783196,36083.5163285889,38677.3565690925,33431.550120117,39921.3118936947,42409.0469583939,28137.7716907751,40888.3704055672,34237.1653883794,38707.6613327643,37532.061350244,33138.4645859886,39035.4383783196,38049.4930889205,49483.3064952712,36167.2278811198,61483.8998046979,56778.1773570403,30979.1970695968,58717.1891207008,42752.9451957624,51589.9548629073,48162.0150973468
0,High,Master Protein,Q13057,Bifunctional coenzyme A synthase OS=Homo sapiens OX=9606 GN=COASY PE=1 SV=4,0,0,12.082,3,1,2,1,564,62.3,6.99,49,1,0,25649.3527962896,26455.339852735,32819.7115124999,24424.376971299,22773.0852615239,22298.3720646962,24326.8914281249,22390.1663922353,23376.9554132801,25794.2060384753,24922.1599268543,27108.7966617188,27254.9956807595,26455.339852735,34607.8629090211,31248.2299421837,24636.5891276483,34342.3301690192,32569.3844854996,24651.1836370299,33570.1593986947,32209.9760485849,33216.5018872956,34786.639132575
0,High,Master Protein,O75477,Erlin-1 OS=Homo sapiens OX=9606 GN=ERLIN1 PE=1 SV=2,0,0,12.082,9,4,5,3,348,39.1,7.87,49,4,0,92381.1266925227,96977.0896536554,99087.5650359381,89040.7251526626,87340.5584712876,83918.481646809,94689.7453412115,89425.3179872325,74473.1169131233,84025.6004534921,92107.3435549087,91801.7876789063,98164.1614502113,96977.0896536554,104486.258675564,113917.544634147,94487.568483835,129245.139314916,126772.741678227,98455.719215537,106946.108314469,104925.213594011,122761.580858357,117802.191648772
0,High,Master Protein,Q9UBC2,Epidermal growth factor receptor substrate 15-like 1 OS=Homo sapiens OX=9606 GN=EPS15L1 PE=1 SV=1,0,0,12.066,5,3,7,3,864,94.2,5.11,62,3,0,101498.164455004,87853.292646319,88895.1960824027,71353.7279074905,85960.918728228,71492.0359707486,84737.3114027384,94899.036101072,70974.3278223367,80515.5409288223,79249.6128669174,76192.7134533785,107851.923430455,87853.292646319,93738.5679980344,91289.030606814,92995.0338929529,110106.83186375,113448.201283645,104482.187623042,101921.719748737,100542.10007425,105624.669895683,97772.264129201
0,High,Master Protein,Q14203,Dynactin subunit 1 OS=Homo sapiens OX=9606 GN=DCTN1 PE=1 SV=3,0,0,11.974,2,3,7,2,1278,141.6,5.81,37,3,0,115761.830025727,129457.395130061,111735.723194166,122312.927635658,116272.180805456,107361.097811679,117370.554260084,109178.436048997,110755.462046849,129434.06095126,104888.701627295,101643.037145538,123008.490795309,129457.395130061,117823.539944014,156485.567355598,125786.642985938,165349.750988975,157138.314209491,120203.558522053,159048.877386171,161628.080232145,139796.701641614,130430.712127986
0,High,Master Protein,Q8NG06,E3 ubiquitin-protein ligase TRIM58 OS=Homo sapiens OX=9606 GN=TRIM58 PE=2 SV=2,0,0,11.953,5,2,5,2,486,54.7,6.19,37,2,0,91187.594729963,106237.214373648,59147.9733517662,55036.2120064448,87047.8433169772,47091.4314733883,55542.6662692587,89711.0346418947,63548.62454209,78719.1557800287,36223.4626470167,39871.6096582031,96895.9146939376,106237.214373648,62370.5955588529,70412.6131833404,94170.9006759661,72526.7962656034,74361.7596361637,98770.2882812085,91258.1393825923,98298.9016392854,48278.9902203668,51164.1779649124
0,High,Master Protein,Q96AG4,Leucine-rich repeat-containing protein 59 OS=Homo sapiens OX=9606 GN=LRRC59 PE=1 SV=1,0,0,11.924,21,4,5,4,307,34.9,9.57,28,4,0,77914.2095754162,83920.4542556071,78669.6405116828,61991.3061578465,73844.4906632814,57184.1485838683,66717.4621829597,80056.8550756334,56661.5317527827,70908.9399575077,54814.9519935055,63376.2868760744,82791.6190444753,83920.4542556071,82955.8825614099,79310.870099696,79887.1279371826,88070.8647879587,89322.8254893842,88141.2045493743,81368.0232984718,88546.0577563437,73057.9115810256,81325.9271015081
0,High,Master Protein,Q9BVK6,Transmembrane emp24 domain-containing protein 9 OS=Homo sapiens OX=9606 GN=TMED9 PE=1 SV=2,0,0,11.875,15,2,3,2,235,27.3,8.02,61,2,0,35415.5611097916,43957.5575532753,43253.3607862033,31530.7881619628,38138.7389044907,21843.8041440672,29157.9577476772,39175.8235631112,26681.2922489499,32619.3682409914,27148.7697824705,31188.3871535156,37632.5661214608,43957.5575532753,45609.9798401102,40340.0799087363,41259.6022649641,33642.2377331593,39037.3237576146,43131.9001327765,38315.3074438244,40732.7547975347,36184.1495826969,40021.664649116
0,High,Master Protein,Q99501,GAS2-like protein 1 OS=Homo sapiens OX=9606 GN=GAS2L1 PE=1 SV=2,0,0,11.792,9,5,5,5,681,72.7,10.05,24,5,0,55396.6052416991,58498.5737805173,58286.1103945311,52247.1428458732,51972.4163964841,50704.2245563471,56980.5294876267,51544.7640678218,49871.6287144771,56339.1160559317,50520.0520849534,54752.6247210938,58864.4184741245,58498.5737805173,61461.7748015773,66844.3144072197,56225.2788336309,78090.9572961638,76286.8029625973,56749.888424407,71617.4752365924,70352.2944669504,67333.6263931897,70259.8430133798
0,High,Master Protein,Q7Z6Z7,E3 ubiquitin-protein ligase HUWE1 OS=Homo sapiens OX=9606 GN=HUWE1 PE=1 SV=3,0,0,11.789,1,2,3,2,4374,481.6,5.22,49,2,0,19669.9037648437,20834.1959058106,22450.2368597297,17260.2076031164,16482.7723528002,12212.7568051759,15405.279135791,18244.6156631838,14020.012592114,17783.8192205568,15352.787220923,15475.5554014077,20901.2346786903,20834.1959058106,23673.4170932814,22082.4849152057,17831.5448028725,18809.1994007635,20624.9310875761,20087.004411729,20133.2487130296,22207.1728159444,20462.3470516107,19858.5930553366
0,High,Master Protein,P52306,Rap1 GTPase-GDP dissociation stimulator 1 OS=Homo sapiens OX=9606 GN=RAP1GDS1 PE=1 SV=3,0,0,11.754,5,2,3,2,607,66.3,5.31,79,2,0,46500.3934570305,54973.2813448237,49955.8640631341,48835.4281674322,46021.7260335932,48150.1984134632,45996.2335416242,49631.8621911627,46928.2993217289,49115.5093590826,49077.6337988387,52925.3634625649,49411.3061210775,54973.2813448237,52677.6627619099,62479.4110610945,49787.6481036351,74157.4320681901,61580.7827123378,54643.8167402994,67390.7470279529,61331.9664776784,65411.1569979358,67915.0588167746
0,High,Master Protein,Q16851,UTP--glucose-1-phosphate uridylyltransferase OS=Homo sapiens OX=9606 GN=UGP2 PE=1 SV=5,0,0,11.752,6,3,5,3,508,56.9,8.15,63,3,0,137531.763103081,161400.061108314,135359.205590068,130871.844671777,134160.259971828,113679.909946025,125746.619068281,126818.1247604,119288.351740867,119080.728995507,120427.945147703,125175.345176513,146141.216081053,161400.061108314,142734.125763138,167435.734392202,145138.489766635,175081.525665804,168352.376475508,139624.548884841,171302.41776795,148699.573193765,160507.559498144,160627.917767369
0,High,Master Protein,O60506,Heterogeneous nuclear ribonucleoprotein Q OS=Homo sapiens OX=9606 GN=SYNCRIP PE=1 SV=2,0,0,11.733,8,4,5,2,623,69.6,8.59,64,4,0,20763.9413369014,18368.1953277195,16005.7869001465,11980.5257988281,12255.9611226194,10504.0088707061,13478.9936515137,18003.7490144531,7650.23562348632,13918.9653173518,12789.956241234,16330.6843686035,22063.7587212203,18368.1953277195,16877.8472833408,15327.7287453419,13258.8568950978,16177.5101648439,18045.9771447089,19821.8144222543,10986.0169888553,17381.0172262812,17046.5805079602,20955.9144586012
0,High,Master Protein,P23526,Adenosylhomocysteinase OS=Homo sapiens OX=9606 GN=AHCY PE=1 SV=4,0,0,11.728,9,3,4,3,432,47.7,6.34,44,3,0,153208.771329348,163596.861404031,149729.149130858,131118.664547934,146700.733438038,138235.747569432,137130.246412498,158875.145498469,128526.454257269,143016.476694286,133093.682854686,140650.105805859,162799.600987979,163596.861404031,157887.002286158,167751.512528674,158705.140429257,212900.64002954,183593.030502714,174918.77096549,184568.669447624,178588.838206715,177388.58031186,180485.490952689
0,High,Master Protein,Q99623,Prohibitin-2 OS=Homo sapiens OX=9606 GN=PHB2 PE=1 SV=2,0,0,11.727,10,3,7,3,299,33.3,9.83,94,3,0,290373.921926589,304002.708040254,275025.980306954,261252.888586199,284216.851910058,217174.465524685,263415.798873037,274077.519381762,221539.767082656,247218.894749788,239106.606639393,247809.745775236,308551.25471467,304002.708040254,290010.514542673,334243.544684655,307474.095988749,334476.309646716,352666.943016494,301754.580234137,318139.174354994,308709.431364958,318683.65639305,317995.236284005
0,High,Master Protein,P61020,Ras-related protein Rab-5B OS=Homo sapiens OX=9606 GN=RAB5B PE=1 SV=1,0,0,11.657,12,2,4,2,215,23.7,8.13,110,2,0,18296.9423210693,18417.6468121957,19772.0953885253,14368.0603453857,17711.4094837647,9065.08430888669,13637.2484821289,19154.9209754088,12015.6588073242,17097.4625764184,10272.8802362548,14840.287996875,19442.3262018521,18417.6468121957,20849.3595798232,18382.3093634435,19160.7203552816,13961.3832544606,18257.8522394049,21089.2347223177,17254.9236763764,21350.0992919324,13691.7966483249,19043.4031289842
0,High,Master Protein,O75636,Ficolin-3 OS=Homo sapiens OX=9606 GN=FCN3 PE=1 SV=2,0,0,11.656,7,1,1,1,299,32.9,6.67,82,1,0,29975.835965627,31463.0763820335,39476.8475578105,19451.430164429,36521.6190281249,19424.8753109622,29128.734628127,24310.968348853,20460.5145961673,23671.8459265584,19066.3847891604,26395.4879589845,31852.3155831247,31463.0763820335,41627.7068078642,24885.9065349612,39510.1547260534,29916.7795516906,38998.1991937832,26765.9531717204,29382.0441639914,29559.7231867854,25411.8667158794,33871.3047950983
0,High,Master Protein,P14174,Macrophage migration inhibitory factor OS=Homo sapiens OX=9606 GN=MIF PE=1 SV=4,0,0,11.559,19,3,3,3,115,12.5,7.88,59,3,0,34923.5206130047,49286.6855566477,32906.0599731312,21935.0003876953,45055.686048559,18180.8985026366,20891.09941875,25450.4025155273,13854.0893648437,20876.4353370117,19308.2836350685,23610.5292875976,37109.7240161962,49286.6855566477,34698.9159850603,28063.353947658,48742.557817499,28000.896986355,27969.4695602344,28020.450364503,19894.9769154864,26069.0125984868,25734.2718964586,30297.580977343
0,High,Master Protein,P09110,"3-ketoacyl-CoA thiolase, peroxisomal OS=Homo sapiens OX=9606 GN=ACAA1 PE=1 SV=2",0,0,11.532,9,3,4,3,424,44.3,8.44,21,3,0,67794.2213527143,65162.4186307687,67222.9828929477,43304.3842252439,56021.1422743225,42511.8582939767,52705.307324998,56198.5802764156,35352.8823237302,46096.3995776364,48918.8613887548,52911.3443203125,72038.1221632995,65162.4186307687,70885.5644696494,55403.0654442166,60605.3088031013,65473.6708758114,70563.0402374263,61873.659099502,50768.0266240622,57561.9161957128,65199.5435553338,67897.0691269861
0,High,Master Protein,P30085,UMP-CMP kinase OS=Homo sapiens OX=9606 GN=CMPK1 PE=1 SV=3,0,0,11.522,23,4,7,4,196,22.2,5.57,51,4,0,61265.9198407116,65243.7880850785,60668.326433747,58841.0975372821,56518.708116601,63039.4949773667,53383.0291749753,57710.2429951733,62712.1998038986,54454.5337333094,60755.6494979723,60960.712888147,65101.1506566318,65243.7880850785,63973.783661663,75280.5341997497,61143.5900715108,97088.8432536543,71470.3893564599,63537.9734518183,90057.0029946541,67998.9616532671,80975.7321249964,78226.2063110708
0,High,Master Protein,Q6DD88,Atlastin-3 OS=Homo sapiens OX=9606 GN=ATL3 PE=1 SV=1,0,0,11.5,8,3,4,3,541,60.5,5.66,40,3,0,96842.4500935573,104625.174517979,81763.6862896097,73927.1570056341,88701.0452963393,72568.4698942027,83455.2359361639,97242.2550044332,61909.8165960209,78841.5472582048,94076.6929950465,102365.245355418,102904.762548078,104625.174517979,86218.5045401541,94581.4422942521,95959.3828883158,111764.677068644,111731.73007179,107062.030866572,88904.7514840922,98451.7354413695,125386.349320925,131357.466520266
0,High,Master Protein,Q8WUW1,Protein BRICK1 OS=Homo sapiens OX=9606 GN=BRK1 PE=1 SV=1,0,0,11.467,28,2,5,2,75,8.7,5.45,43,2,0,309346.404780528,338680.524952311,354667.059559599,246455.738304066,304199.069889278,201855.185900878,233524.801875889,277679.168566828,209861.053132178,247599.923038036,204930.121017612,229180.971860156,328711.410112906,338680.524952311,373990.763779547,315312.263242001,329091.443333639,310882.669839026,312648.209972391,305719.933322715,301368.115765107,309185.232481689,273132.897450451,294090.359805982
0,High,Master Protein,P23396,40S ribosomal protein S3 OS=Homo sapiens OX=9606 GN=RPS3 PE=1 SV=2,0,0,11.418,17,4,4,4,243,26.7,9.66,49,4,0,44651.3318125491,51844.8414902346,43224.6413833009,39663.8643489254,40220.8470741088,50300.1096111585,54422.1060345704,50141.6616645272,37206.9675942159,43102.0529952085,64511.6718388154,60842.5901047354,47446.4936934873,51844.8414902346,45579.6956873047,50745.4317064975,43512.0877277428,77468.5688619931,72861.5286169003,55205.0970906021,53430.5606011606,53822.7884413133,85981.7959468927,78074.6284047864
0,High,Master Protein,P50454,Serpin H1 OS=Homo sapiens OX=9606 GN=SERPINH1 PE=1 SV=2,0,0,11.384,9,2,3,2,418,46.4,8.69,80,2,0,32837.8628990478,38663.2644230345,23143.3144654175,23280.3603055101,34202.3090400879,25366.0584423337,27873.7692496216,27214.8425935546,35318.6012421393,26790.3387645995,23779.8157813473,27935.4447055663,34893.5046660666,38663.2644230345,24404.2563864244,29784.5899127054,37001.0574044244,39066.9575153637,37318.0235721139,29963.0681913661,50718.797742327,33453.8759849431,31693.9742822832,35847.4131517915
0,High,Master Protein,P01133,Pro-epidermal growth factor OS=Homo sapiens OX=9606 GN=EGF PE=1 SV=2,0,0,11.349,2,2,3,2,1207,133.9,5.85,42,2,0,37675.5508933436,44061.6548624986,36236.3484825503,37028.02207643,42923.9245343249,35872.216939012,37368.5248019519,37213.3156038587,38663.174409413,41834.1601480607,43187.6770033096,41949.418519336,40034.0306838797,44061.6548624986,38210.6521603637,47373.1694162843,46436.3559155085,55247.778377718,50029.8139417688,40971.2130148173,55521.7266251101,52239.5337298526,57560.9641739997,53830.470679438
0,High,Master Protein,P02747,Complement C1q subcomponent subunit C OS=Homo sapiens OX=9606 GN=C1QC PE=1 SV=3,0,0,11.347,9,2,4,2,245,25.8,8.41,49,2,0,58612.4779747223,41233.8518324671,61160.6633840907,31369.8352888919,45627.0731313005,38536.3597668458,40195.3301114886,41639.8702806155,27515.4221462136,36011.6628786622,35695.7270377472,53520.2716608398,62281.6040126656,41233.8518324671,64492.9451319291,40134.158898203,49360.7010610995,59350.8973114876,53814.4038990993,45844.7726974254,39513.1483566087,44968.8118743114,47575.6189671231,68678.4588698512
0,High,Master Protein,Q14764,Major vault protein OS=Homo sapiens OX=9606 GN=MVP PE=1 SV=4,0,0,11.283,5,3,4,3,893,99.3,5.48,88,3,0,58635.0137235073,55047.1253481445,59961.6512040336,42946.975016802,52444.3604501953,34994.5566231582,41695.6472246337,58656.8038065548,35065.3075809643,46195.1565905631,37612.5303335809,45497.0647989257,62305.5504935253,55047.1253481445,63228.6058906211,54945.8007556652,56735.8417024295,53896.069819988,55823.0618919453,64580.1204361781,50355.058819529,57685.2369529502,50130.3534074966,58382.8929960058
0,High,Master Protein,Q6VY07,Phosphofurin acidic cluster sorting protein 1 OS=Homo sapiens OX=9606 GN=PACS1 PE=1 SV=2,0,0,11.245,3,2,3,2,963,104.8,7.74,37,2,0,3752.97127734376,3551.88968481444,3941.79942846681,3666.79331937952,2915.09818198242,2790.36814978,2878.43028032227,3080.56758632233,1987.91033847657,3532.57039877932,3196.77473349611,3384.82030605471,3987.90631351974,3551.88968481444,4156.5646968981,4691.24763874543,3153.63840039695,4297.52199016262,3853.70661892852,3391.65131452748,2854.71164885144,4411.2235036387,4260.69306513096,4343.48023575723
0,High,Master Protein,O00160,Unconventional myosin-If OS=Homo sapiens OX=9606 GN=MYO1F PE=1 SV=3,0,0,11.193,5,4,4,4,1098,124.8,9.11,22,4,0,96328.1118856992,102449.451581916,108988.006119292,83044.5301688964,83879.2033301553,93566.7758447075,110658.636421497,107690.547359031,58359.6640767999,105216.589114892,133284.308673556,136521.316806445,102358.226900768,102449.451581916,114926.116064958,106246.090829979,90742.9733419099,144104.74000463,148152.24899989,118565.418961797,83806.6031643919,131387.018086516,177642.648293562,175187.332765535
0,High,Master Protein,Q8TC12,Retinol dehydrogenase 11 OS=Homo sapiens OX=9606 GN=RDH11 PE=1 SV=2,0,0,11.108,12,3,4,3,318,35.4,8.82,53,3,0,152659.209267612,155311.659629927,153141.006311134,141601.017023077,124486.337082691,132798.973398806,136770.828620508,112194.427256325,129129.470279734,118826.636140945,130497.367467155,136602.444554297,162215.636482602,155311.659629927,161484.751325334,181162.497826812,134672.957286727,204527.316045156,183111.833951448,123524.112366856,185434.62241867,148382.280048655,173928.185417395,175291.437780722
0,High,Master Protein,O15067,Phosphoribosylformylglycinamidine synthase OS=Homo sapiens OX=9606 GN=PFAS PE=1 SV=4,0,0,11.087,2,2,3,2,1338,144.6,5.76,15,2,0,34212.9051942639,37076.8252787124,34096.4982413087,26319.1508798798,29693.4803579236,27583.1450441892,32104.4223199219,23355.7763492432,24479.4013631834,20179.6644888187,21820.9396306874,25516.815598828,36354.6242551113,37076.8252787124,35954.2141728901,33672.3790147827,32123.2747757739,42481.5529788048,42982.1162030395,25714.3033992932,35153.311935559,25198.9345546745,29083.1647237881,32743.7719617545
