Checked,Protein FDR Confidence: Combined,Master,Accession,Description,Exp. q-value: Combined,Contaminant,Sum PEP Score,Coverage [%],# Peptides,# PSMs,# Unique Peptides,# AAs,MW [kDa],calc. pI,Score Mascot: Mascot,# Peptides (by Search Engine): Mascot,# Protein Pathway Groups,# Razor Peptides,"Abundance: F16: 127N, Sample, 5B+","Abundance: F16: 127C, Sample, 5A+","Abundance: F16: 128C, Sample, 2B+","Abundance: F16: 129C, Sample, 2A+","Abundance: F16: 130N, Sample, 4B+","Abundance: F16: 130C, Sample, 1A+","Abundance: F16: 131N, Sample, 1B+","Abundance: F16: 132N, Sample, 6B+","Abundance: F16: 132C, Sample, 4A+","Abundance: F16: 133N, Sample, 6B+","Abundance: F16: 133C, Sample, 3A+","Abundance: F16: 134N, Sample, 3B+","Abundances (Normalized): F16: 127N, Sample, n/a, n/a","Abundances (Normalized): F16: 127C, Sample, n/a, n/a","Abundances (Normalized): F16: 128C, Sample, n/a, n/a","Abundances (Normalized): F16: 129C, Sample, n/a, n/a","Abundances (Normalized): F16: 130N, Sample, n/a, n/a","Abundances (Normalized): F16: 130C, Sample, n/a, n/a","Abundances (Normalized): F16: 131N, Sample, n/a, n/a","Abundances (Normalized): F16: 132N, Sample, n/a, n/a","Abundances (Normalized): F16: 132C, Sample, n/a, n/a","Abundances (Normalized): F16: 133N, Sample, n/a, n/a","Abundances (Normalized): F16: 133C, Sample, n/a, n/a","Abundances (Normalized): F16: 134N, Sample, n/a, n/a",# Protein Groups,Modifications
0,High,Master Protein,P05141,ADP/ATP translocase 2 OS=Homo sapiens OX=9606 GN=SLC25A5 PE=1 SV=7,0,0,4.477,7,2,2,2,298,32.8,9.69,55,2,0,0,263589.254678283,253314.898630627,256891.438195554,245023.463824212,226881.191457391,236472.309382025,256826.387406408,229894.49827265,228250.045495306,216245.540220698,254232.399377337,254031.036806251,275313.48796985,253314.898630627,267235.158981502,275137.746388675,244008.347342072,284154.953938089,302569.710701194,258990.841096135,268303.180888196,247836.922404908,291047.875666947,290560.148230498,1,
0,High,Master Protein,Q07960,Rho GTPase-activating protein 1 OS=Homo sapiens OX=9606 GN=ARHGAP1 PE=1 SV=1,0,0,4.447,4,1,1,1,439,50.4,6.29,36,1,0,0,120650.893020414,120732.65328223,119397.235672562,105649.407883591,92988.6711058619,96458.902965818,91871.2808610376,114343.128751755,98528.8365058569,95465.3348665993,94057.7800593727,108570.455709375,126017.345527492,120732.65328223,124204.759337367,118634.10768384,100008.342746817,115909.02630756,108234.465907449,128814.84033541,115818.597916897,109411.897075634,107678.317725344,124182.651462502,1,
0,High,Master Protein,Q9BVC6,Transmembrane protein 109 OS=Homo sapiens OX=9606 GN=TMEM109 PE=1 SV=1,0,0,4.438,5,1,1,1,243,26.2,10.48,17,1,0,0,264880.001362622,273241.269417162,251961.301940647,221579.923228125,228123.037035363,217228.380600001,271231.658939369,232870.619953125,207375.594525,234768.560400001,190397.475675,235268.21835,276661.646005294,273241.269417162,262106.511039262,248812.908651476,245343.939266588,261030.649401401,319540.703768986,262343.63232438,243765.697960321,269065.976702154,217968.995939461,269099.27722666,1,
0,High,None,Q12931,"Heat shock protein 75 kDa, mitochondrial OS=Homo sapiens OX=9606 GN=TRAP1 PE=1 SV=3",0,0,4.405,2,1,1,1,704,80.1,8.21,30,1,0,0,233404.544901735,266554.961824691,236481.47937949,233589.7117125,238187.50559033,248469.536493751,239393.566756521,228391.957096875,224319.3381,209932.655589404,247065.513337501,229828.3845,243786.187124139,266554.961824691,246003.39420441,262298.744198092,256168.169883497,298571.320599481,282031.932032854,257298.132458828,263682.716103565,240601.786378888,282843.150532974,262877.207082488,1,
0,High,None,P07864,L-lactate dehydrogenase C chain OS=Homo sapiens OX=9606 GN=LDHC PE=1 SV=4,0,0,4.312,4,1,1,0,332,36.3,7.46,88,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2,
0,High,Master Protein,P19086,Guanine nucleotide-binding protein G(z) subunit alpha OS=Homo sapiens OX=9606 GN=GNAZ PE=1 SV=3,0,0,4.257,4,1,1,1,355,40.9,7.61,33,1,0,0,144361.343749211,137887.03767479,215113.066716809,159885.030125391,139410.921471676,132361.908215622,150156.980112303,124598.976394919,129460.61046445,112601.718126561,98487.296634374,119119.449487501,150782.417606967,137887.03767479,223774.583484969,179535.486860743,149934.987255776,159051.569422473,176901.425477166,140368.707988679,152178.254825601,129051.740209349,112749.2740336,136248.567637117,1,
0,High,Master Protein,Q9C0C9,(E3-independent) E2 ubiquitin-conjugating enzyme OS=Homo sapiens OX=9606 GN=UBE2O PE=1 SV=3,0,0,4.188,2,1,1,1,1292,141.2,5.12,0,1,0,0,104363.94105908,112147.014629587,85858.7129296874,104564.206986039,98198.129529198,117480.012275102,101158.793188968,94715.9054531279,110268.687655375,93801.0646188647,108008.421729789,106295.479125,109005.963336117,112147.014629587,89315.8096699433,117415.531614955,105611.060769673,141168.86481938,119176.17616773,106703.519235135,129618.548754735,107504.493039335,123649.156345086,121580.538185764,1,
0,High,None,Q8N0Y7,Probable phosphoglycerate mutase 4 OS=Homo sapiens OX=9606 GN=PGAM4 PE=3 SV=1,0,0,4.062,6,1,1,1,254,28.8,6.65,37,1,0,0,190730.303425378,198926.364477088,191041.288472453,198026.223398446,174424.897678704,159902.27724024,137604.486260737,192646.770873055,152105.969232427,161929.317322271,135127.708002754,162205.218243749,199213.830479089,198926.364477088,198733.556305227,222364.372706761,187592.152282415,192145.221326493,162113.208146379,217028.896288305,178797.403034828,185585.624615986,154695.595267434,185529.976372967,1,
0,High,Master Protein,P41240,Tyrosine-protein kinase CSK OS=Homo sapiens OX=9606 GN=CSK PE=1 SV=1,0,0,3.951,3,1,1,1,450,50.7,7.06,27,1,0,0,121204.495927007,121563.686876226,121038.486679688,103534.390110934,109578.760757815,126749.138793744,118335.4734375,96887.8385186578,120084.07712812,106132.634489059,122117.48577187,117020.63484375,126595.572236129,121563.686876226,125912.095233412,116259.146468051,117850.81056985,152307.032437543,139412.193292331,109150.340606124,141156.334920251,121637.586012864,139801.358531566,133847.948005502,1,
0,High,Master Protein,P50991,T-complex protein 1 subunit delta OS=Homo sapiens OX=9606 GN=CCT4 PE=1 SV=4,0,0,3.943,3,2,2,2,539,57.9,7.83,19,2,0,0,265614.466982487,265136.227034733,232387.203026848,214519.88930625,214337.145795995,275412.173540625,221753.528358398,210472.344225,248132.44665,218627.487890624,242404.547869253,255300.485859374,277428.780051959,265136.227034733,241744.26202119,240885.170661101,230517.357493337,330946.712919336,261250.02808296,237110.543609702,291674.529892414,250566.849594351,277507.229142101,292012.141300651,1,
0,High,Master Protein,P61626,Lysozyme C OS=Homo sapiens OX=9606 GN=LYZ PE=1 SV=1,0,0,3.894,12,2,2,2,148,16.5,9.16,19,2,0,0,298259.143633263,240236.12491211,239635.385150423,169565.019048048,198014.689597873,158752.470157619,179788.194622279,191493.272405273,137026.320517972,141169.446728324,247374.95031562,229054.316906251,311525.465075567,240236.12491211,249284.291831938,190405.181932713,212962.726649399,190763.565353945,211810.252769204,215729.406563154,161071.589627059,161792.937690387,283197.397180353,261991.830249767,1,
0,High,Master Protein,P22061,Protein-L-isoaspartate(D-aspartate) O-methyltransferase OS=Homo sapiens OX=9606 GN=PCMT1 PE=1 SV=4,0,0,3.844,15,1,1,1,227,24.6,7.21,19,1,0,0,122313.079195317,125273.167413286,114331.5149625,131617.891968747,102541.923928129,107235.147421873,102058.640475,111230.981812498,122574.786741619,115634.554406248,106419.671015623,118930.395117187,127753.464376596,125273.167413286,118935.067638733,147794.213727586,110282.766192535,128858.209470013,120236.295167805,125308.807961999,144084.112264261,132527.6445399,121830.338124219,136032.327658914,1,
0,High,Master Protein,Q8WWA1,Transmembrane protein 40 OS=Homo sapiens OX=9606 GN=TMEM40 PE=1 SV=2,0,0,3.824,7,1,1,1,233,25.5,5.59,33,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,High,Master Protein,P05109,Protein S100-A8 OS=Homo sapiens OX=9606 GN=S100A8 PE=1 SV=1,0,0,3.823,17,1,1,1,93,10.8,7.03,33,1,0,0,379986.245912174,441042.828123127,342547.741294723,347143.036453124,263980.510219334,405941.107275,430214.316580958,568975.903649997,269989.13266875,457641.15395625,758267.351325,654867.2579625,396887.721657453,441042.828123127,356340.408799322,389808.189115953,283908.276465631,487795.704032959,506839.747355977,640987.709392595,317366.609689286,524498.100846807,868072.292639571,749035.747509894,1,
0,High,Master Protein,Q05682,Caldesmon OS=Homo sapiens OX=9606 GN=CALD1 PE=1 SV=3,0,0,3.732,2,1,1,1,793,93.2,5.66,0,1,0,0,156731.232584181,164336.569679008,145532.164774215,102044.98551328,112973.681864509,81529.7607093737,80315.7027266559,98194.2313429671,110510.005456639,87139.9111816392,58956.3741937491,75447.1980539061,163702.508925224,164336.569679008,151392.010039487,114586.688581513,121502.012695861,97969.5485678567,94620.7248568767,110622.075592876,129902.212810721,99870.2095028336,67493.8658807541,86296.3412885588,1,
0,High,Master Protein,O75874,Isocitrate dehydrogenase [NADP] cytoplasmic OS=Homo sapiens OX=9606 GN=IDH1 PE=1 SV=2,0,0,3.668,5,2,2,2,414,46.6,7.01,0,2,0,0,655749.690450173,676833.855881183,677572.024161841,658995.052134375,632994.39409008,541096.004728125,577828.855902205,654641.289946874,554718.944587502,608298.268668749,492275.874551139,592717.754475002,684916.897440817,676833.855881183,704854.427497386,739987.961543227,680778.847230816,650203.445390347,680745.898155984,737495.240527772,652060.581231429,697164.763061629,563562.50376076,677949.28038835,1,
0,High,Master Protein,Q04941,Proteolipid protein 2 OS=Homo sapiens OX=9606 GN=PLP2 PE=1 SV=1,0,0,3.657,9,1,2,1,152,16.7,7.24,38,1,0,0,79444.4336780309,75492.9255448276,83873.9468273476,55154.2587298845,71652.951915384,46116.8643858407,52230.0147606464,63552.351866311,50097.9673605481,57304.6355191425,39346.083414258,47529.1784343749,82978.0567587385,75492.9255448276,87251.1270607233,61932.9194593599,77062.0000130657,55415.9407060106,61532.6976937166,71595.7849672974,58889.1185966684,65676.2885935342,45043.8025270635,54363.7710761252,1,
0,High,Master Protein,P14314,Glucosidase 2 subunit beta OS=Homo sapiens OX=9606 GN=PRKCSH PE=1 SV=2,0,0,3.652,2,1,1,1,528,59.4,4.41,33,1,0,0,302836.487331462,316503.013119453,317556.578431623,267361.644515625,274683.245609167,231109.218140625,259604.100234951,296061.4820625,232619.73590625,278475.603656249,258584.489109375,295306.546734374,316306.405257389,316503.013119453,330342.978025591,300221.371433939,295418.956384655,277710.440630598,305842.161695932,333532.1759836,273439.66107688,319158.196301188,296030.192925974,337770.986850001,1,
0,High,Master Protein,Q9BSJ8,Extended synaptotagmin-1 OS=Homo sapiens OX=9606 GN=ESYT1 PE=1 SV=1,0,0,3.626,2,2,2,2,1104,122.8,5.83,56,2,0,0,272542.795497057,253889.434347636,283192.625460955,242020.589540533,206013.002620626,203675.661492192,252087.993271024,216019.640976568,300311.386598446,252169.866609382,162940.529193753,203540.024325001,284665.274921507,253889.434347636,294595.362223936,271765.807839587,221564.828611532,244745.138916562,296987.361639598,243359.927837221,353009.788482012,289009.445466212,186536.00012445,232808.637803647,1,
0,High,Master Protein,Q9Y2B0,Protein canopy homolog 2 OS=Homo sapiens OX=9606 GN=CNPY2 PE=1 SV=1,0.003,0,3.592,9,1,1,1,182,20.6,4.92,25,1,0,0,159793.433103714,189211.486607703,171812.612193751,170701.139116404,136896.49708711,168072.078667967,172802.237476488,154457.301345701,155020.671441795,146476.224984373,140466.943959373,168401.7831375,166900.913605736,189211.486607703,178730.638347209,191680.935325289,147230.750140952,201962.394231201,203580.027464403,174006.01880224,182223.574856255,167874.984929476,160808.007716298,192617.59384162,1,
0,High,Master Protein,P17987,T-complex protein 1 subunit alpha OS=Homo sapiens OX=9606 GN=TCP1 PE=1 SV=1,0.003,0,3.58,2,1,1,1,556,60.3,6.11,23,1,0,0,84083.4124453166,86473.8136968793,80567.7515671877,72375.2068359362,80015.5366312537,89709.0688731454,64013.3336390627,68394.5704599592,68973.5721146467,75332.3098248236,65535.7497899393,69913.2908460935,87823.3734868362,86473.8136968793,83811.8080153756,81270.3852621236,86055.8723694292,107798.145161664,75414.7423704599,77050.8535999228,81076.9993733106,86337.631775355,75026.002993003,79966.6702420157,1,
0,High,Master Protein,O00161,Synaptosomal-associated protein 23 OS=Homo sapiens OX=9606 GN=SNAP23 PE=1 SV=1,0.003,0,3.579,7,1,1,1,211,23.3,5.01,18,1,0,0,158766.688086766,146088.11899983,178528.639934315,117434.10305859,116442.788872276,91935.9801292941,98416.3714375569,119445.405376168,103290.106115622,127425.733926558,108091.27938984,116071.7839875,165828.499814754,146088.11899983,185717.086605588,131867.185127611,125233.000982199,110474.094269908,115945.301940496,134562.880955741,121415.371308964,146041.401359371,123744.012649789,132762.654456703,1,
0,High,Master Protein,P62241,40S ribosomal protein S8 OS=Homo sapiens OX=9606 GN=RPS8 PE=1 SV=2,0.003,0,3.57,8,1,1,1,208,24.2,10.32,16,1,0,0,220086.219466897,237035.880790959,232285.626123646,200738.020376949,177893.018621488,235812.822493354,242473.069587905,264365.450662494,184360.116909371,234363.450505073,266104.697048432,254847.574811941,229875.473525976,237035.880790959,241638.595129109,225409.45948206,191322.080066183,283362.487086631,285659.924818973,297824.571437269,216711.482744134,268601.684169266,304639.404618099,291494.102628165,1,
0,High,Master Protein,P40925,"Malate dehydrogenase, cytoplasmic OS=Homo sapiens OX=9606 GN=MDH1 PE=1 SV=4",0.003,0,3.569,8,2,2,2,334,36.4,7.36,23,2,0,0,334004.479837554,340431.973460998,334633.691738653,264935.106149999,295933.209528501,239852.492549999,260865.025136709,291640.009700354,258374.079562499,277388.633671874,229179.2683125,278810.4474375,348860.724439875,340431.973460998,348107.700437535,297496.602601502,318273.070221628,288216.72250164,307327.669811331,328551.104863762,303713.356355514,317912.430513838,262366.792559188,318902.784298119,1,
0,High,Master Protein,P16671,Platelet glycoprotein 4 OS=Homo sapiens OX=9606 GN=CD36 PE=1 SV=2,0.003,0,3.509,3,2,2,2,472,53,7.96,31,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,High,None,P30511,"HLA class I histocompatibility antigen, alpha chain F OS=Homo sapiens OX=9606 GN=HLA-F PE=1 SV=3",0.003,0,3.48,3,1,2,1,346,39,5.57,0,1,0,0,902293.309379309,849229.173922913,1760674.87911564,1355252.9579789,478840.398093759,870357.026060149,1003279.7115,777587.54550469,398710.5023731,675066.357487501,811753.55542537,938744.197462502,942426.573800482,849229.173922913,1831568.36420929,1521818.51821512,514987.837594379,1045857.17159074,1181973.76494873,876002.052895134,468675.902377566,773687.023963791,929303.85131985,1073733.57442642,1,
0,High,None,P01893,"Putative HLA class I histocompatibility antigen, alpha chain H OS=Homo sapiens OX=9606 GN=HLA-H PE=5 SV=3",0.003,0,3.48,3,1,2,1,362,40.9,6.3,0,1,0,0,902293.309379309,849229.173922913,1760674.87911564,1355252.9579789,478840.398093759,870357.026060149,1003279.7115,777587.54550469,398710.5023731,675066.357487501,811753.55542537,938744.197462502,942426.573800482,849229.173922913,1831568.36420929,1521818.51821512,514987.837594379,1045857.17159074,1181973.76494873,876002.052895134,468675.902377566,773687.023963791,929303.85131985,1073733.57442642,1,
0,High,None,P10321,"HLA class I histocompatibility antigen, C alpha chain OS=Homo sapiens OX=9606 GN=HLA-C PE=1 SV=3",0.003,0,3.48,3,1,2,1,366,40.6,6.04,0,1,0,0,902293.309379309,849229.173922913,1760674.87911564,1355252.9579789,478840.398093759,870357.026060149,1003279.7115,777587.54550469,398710.5023731,675066.357487501,811753.55542537,938744.197462502,942426.573800482,849229.173922913,1831568.36420929,1521818.51821512,514987.837594379,1045857.17159074,1181973.76494873,876002.052895134,468675.902377566,773687.023963791,929303.85131985,1073733.57442642,1,
0,High,Master Protein,Q16643,Drebrin OS=Homo sapiens OX=9606 GN=DBN1 PE=1 SV=4,0.003,0,3.467,1,1,1,1,649,71.4,4.45,49,1,0,0,215062.163672145,227048.412739239,203465.156909197,166450.510037107,197380.373437517,211878.367787106,207049.344433612,238377.951474605,193541.602289059,191175.568031247,189755.94747656,215165.55616875,224627.95186089,227048.412739239,211657.671177172,186907.888338854,212280.52625638,254601.851677096,243926.883365828,268547.993166682,227504.12783344,219104.469722328,217234.567834333,246105.89587985,1,
0,High,Master Protein,Q14847,LIM and SH3 domain protein 1 OS=Homo sapiens OX=9606 GN=LASP1 PE=1 SV=2,0.003,0,3.444,5,1,1,1,261,29.7,7.05,15,1,0,0,287317.408833984,304924.002571303,285436.904916811,206978.2947375,273134.816090052,203323.842150001,276309.414174005,313763.274825001,166858.15306875,222109.197131251,205533.883912501,245314.635637501,300097.050910098,304924.002571303,296930.007478746,232416.686453763,293753.636639514,244322.378174569,325522.857502761,353474.3765622,196138.288289611,254557.202884527,235297.312367822,280590.347502722,1,
0,High,None,P59190,Ras-related protein Rab-15 OS=Homo sapiens OX=9606 GN=RAB15 PE=1 SV=1,0.003,0,3.412,5,1,1,0,212,24.4,5.71,36,1,0,0,261093.706551593,269496.640887924,238870.626405487,195280.540021871,233930.245467205,251321.858081245,226936.719203922,246260.857992182,191083.613118746,217376.125776558,280206.590296869,299397.914887501,272706.939914642,269496.640887924,248488.740114757,219281.234770757,251589.531168774,301998.788751795,267356.396554194,277428.591026176,224614.812689811,249132.675576945,320783.397605979,342450.684858496,5,
0,High,None,P51153,Ras-related protein Rab-13 OS=Homo sapiens OX=9606 GN=RAB13 PE=1 SV=1,0.003,0,3.412,5,1,1,0,203,22.8,9.19,36,1,0,0,261093.706551593,269496.640887924,238870.626405487,195280.540021871,233930.245467205,251321.858081245,226936.719203922,246260.857992182,191083.613118746,217376.125776558,280206.590296869,299397.914887501,272706.939914642,269496.640887924,248488.740114757,219281.234770757,251589.531168774,301998.788751795,267356.396554194,277428.591026176,224614.812689811,249132.675576945,320783.397605979,342450.684858496,5,
0,High,None,Q15286,Ras-related protein Rab-35 OS=Homo sapiens OX=9606 GN=RAB35 PE=1 SV=1,0.002,0,3.412,5,1,1,0,201,23,8.29,36,1,0,0,261093.706551593,269496.640887924,238870.626405487,195280.540021871,233930.245467205,251321.858081245,226936.719203922,246260.857992182,191083.613118746,217376.125776558,280206.590296869,299397.914887501,272706.939914642,269496.640887924,248488.740114757,219281.234770757,251589.531168774,301998.788751795,267356.396554194,277428.591026176,224614.812689811,249132.675576945,320783.397605979,342450.684858496,5,
0,High,Master Protein,P01023,Alpha-2-macroglobulin OS=Homo sapiens OX=9606 GN=A2M PE=1 SV=3,0.002,0,3.393,1,1,1,1,1474,163.2,6.46,29,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,High,Master Protein,P02774,Vitamin D-binding protein OS=Homo sapiens OX=9606 GN=GC PE=1 SV=2,0.002,0,3.391,4,2,2,2,474,52.9,5.45,0,2,0,0,1151373.81904505,1109921.73966082,1093639.52733755,1016087.44111875,968920.528050632,1191137.73425625,1224463.31899807,982830.376648218,1019172.63710625,1133925.1774125,1264516.06978125,1294322.25821249,1202585.97971056,1109921.73966082,1137674.86767709,1140968.31511539,1042063.8891957,1431320.60111404,1442552.36362144,1107221.21588603,1198016.23616956,1299580.68000171,1447631.05236758,1480442.98811837,1,
0,High,Master Protein,P21291,Cysteine and glycine-rich protein 1 OS=Homo sapiens OX=9606 GN=CSRP1 PE=1 SV=3,0.002,0,3.346,8,1,1,1,193,20.6,8.57,27,1,0,0,665023.158486183,664384.271609035,615677.26739065,652354.993125,608011.246940647,675896.227875002,695571.57426803,563849.985599998,632936.228925,605757.754799999,673519.3480125,628616.537999999,694602.841709247,664384.271609035,640467.481470483,732531.814922763,653909.733893663,812184.995362289,819459.760827522,635213.035195805,744003.372053868,694253.104685158,771051.903454205,719010.231024367,1,
0,High,Master Protein,P33241,Lymphocyte-specific protein 1 OS=Homo sapiens OX=9606 GN=LSP1 PE=1 SV=1,0.002,0,3.316,4,1,1,1,339,37.2,4.74,27,1,0,0,66902.2932703136,72214.6716430098,78873.1067437501,92620.8973239246,72953.4727968756,132117.056078901,102847.914365625,92514.0065018543,88238.3736190423,92620.8973239246,117526.877691181,117420.7959375,69878.0522594248,72214.6716430098,82048.9284037017,104004.345381731,78460.6966125422,158757.344919767,121166.146555593,104222.939379228,103722.37283465,106151.914715628,134545.983004386,134305.65139552,1,
0,High,Master Protein,P48426,Phosphatidylinositol 5-phosphate 4-kinase type-2 alpha OS=Homo sapiens OX=9606 GN=PIP4K2A PE=1 SV=2,0.002,0,3.313,5,2,2,2,406,46.2,6.99,20,2,0,0,101936.646223249,106617.132915828,100385.554703034,76115.9117896182,67404.4507995104,56683.7056274399,65036.9953212873,84869.5482421836,55574.299768065,74399.5304443329,76340.990698239,81215.5501781247,106470.704422018,106617.132915828,104427.573993689,85470.8365772654,72492.781518989,68113.4962638875,76620.7283369894,95610.9687175887,65326.4334342162,85268.5823479881,87395.9543451223,92894.169921353,1,
