"","BIOCHEMICAL","logFC","P.Value","adj.P.Val","Comp"
"succinate1","succinate",-0.0654951781725777,0.303498437758209,0.469489555908873,"group2-groupCtrl"
"2-hydroxyarachidate*1","2-hydroxyarachidate*",-0.181747888394543,0.303535436944505,0.469489555908873,"group2-groupCtrl"
"beta-hydroxyisovaleroylcarnitine1","beta-hydroxyisovaleroylcarnitine",0.128131834932964,0.304347685788363,0.469814497807624,"group2-groupCtrl"
"1-linoleoyl-GPG (18:2)*1","1-linoleoyl-GPG (18:2)*",-0.221444301303093,0.304816931872905,0.469814497807624,"group2-groupCtrl"
"stachydrine1","stachydrine",-0.443868200289483,0.305614229539597,0.470216981238994,"group2-groupCtrl"
"taurine1","taurine",0.0857609539284721,0.307932605526218,0.472954282042895,"group2-groupCtrl"
"spermidine1","spermidine",-0.130604034519491,0.309729238015182,0.474882065977822,"group2-groupCtrl"
"L-urobilin1","L-urobilin",0.670170875369365,0.311082862367591,0.475651437635998,"group2-groupCtrl"
"glycochenodeoxycholate1","glycochenodeoxycholate",0.353387168540994,0.311315764199615,0.475651437635998,"group2-groupCtrl"
"1-methyl-4-imidazoleacetate1","1-methyl-4-imidazoleacetate",0.150270915560229,0.31405533820158,0.477962328055237,"group2-groupCtrl"
"docosapentaenoate (DPA; 22:5n3)1","docosapentaenoate (DPA; 22:5n3)",0.238157766891756,0.314707865718827,0.477962328055237,"group2-groupCtrl"
"lamotrigine1","lamotrigine",0.440441504233274,0.314809149719145,0.477962328055237,"group2-groupCtrl"
"N6,N6-dimethyllysine1","N6,N6-dimethyllysine",-0.165105951462119,0.31500823901474,0.477962328055237,"group2-groupCtrl"
"phosphate1","phosphate",-0.0483642220250562,0.316101199994503,0.478792318471812,"group2-groupCtrl"
"S-1-pyrroline-5-carboxylate1","S-1-pyrroline-5-carboxylate",0.122331771828492,0.321182410850875,0.485649955717617,"group2-groupCtrl"
"glycerophosphoethanolamine1","glycerophosphoethanolamine",0.080911387662387,0.325443237079221,0.490929407566632,"group2-groupCtrl"
"alpha-tocopherol1","alpha-tocopherol",0.0793738640219754,0.325793517906249,0.490929407566632,"group2-groupCtrl"
"phenylacetylcarnitine1","phenylacetylcarnitine",0.296097051933686,0.326473045536069,0.491109538482217,"group2-groupCtrl"
"thyroxine1","thyroxine",-0.091245608497126,0.328277827557054,0.492978860903316,"group2-groupCtrl"
"malate1","malate",0.100213864982517,0.328879857630026,0.493038692549629,"group2-groupCtrl"
"4-acetamidophenol1","4-acetamidophenol",-0.330142760160486,0.329457975781504,0.493062533720783,"group2-groupCtrl"
"undecanedioate (C11-DC)1","undecanedioate (C11-DC)",0.153945492668546,0.332999297058916,0.497513430188534,"group2-groupCtrl"
"alpha-ketoglutaramate*1","alpha-ketoglutaramate*",0.0787846219856415,0.336385529063512,0.501717872429762,"group2-groupCtrl"
"arachidonoylcarnitine (C20:4)1","arachidonoylcarnitine (C20:4)",-0.12622457867798,0.337380875079278,0.502348094133322,"group2-groupCtrl"
"2-hydroxydecanoate1","2-hydroxydecanoate",0.16457136447301,0.338543423285309,0.502756777215412,"group2-groupCtrl"
"acetoacetate1","acetoacetate",0.248811463661398,0.339545027652824,0.502756777215412,"group2-groupCtrl"
"hydrochlorothiazide1","hydrochlorothiazide",0.171378689053443,0.339688694939382,0.502756777215412,"group2-groupCtrl"
"N-formylphenylalanine1","N-formylphenylalanine",-0.117699501547997,0.341130644737041,0.502756777215412,"group2-groupCtrl"
"salicylate1","salicylate",0.499374855788626,0.341794527691241,0.502756777215412,"group2-groupCtrl"
"fexofenadine1","fexofenadine",0.13848018085927,0.342415509660098,0.502756777215412,"group2-groupCtrl"
"3-hydroxystachydrine*1","3-hydroxystachydrine*",-0.674266690757782,0.342889384586707,0.502756777215412,"group2-groupCtrl"
"homostachydrine*1","homostachydrine*",0.22841224619137,0.342948664453053,0.502756777215412,"group2-groupCtrl"
"N-stearoyltaurine1","N-stearoyltaurine",0.234924497529035,0.343234174881995,0.502756777215412,"group2-groupCtrl"
"tramadol1","tramadol",0.170718357999472,0.343388038257733,0.502756777215412,"group2-groupCtrl"
"glucuronide of piperine metabolite C17H21NO3 (4)*1","glucuronide of piperine metabolite C17H21NO3 (4)*",0.414292485996995,0.347446535482927,0.507851019364212,"group2-groupCtrl"
"4-hydroxycoumarin1","4-hydroxycoumarin",-0.375498995865594,0.354239744617663,0.51691889522411,"group2-groupCtrl"
"alpha-hydroxyisocaproate1","alpha-hydroxyisocaproate",0.107833553007967,0.357153529478103,0.520305058724744,"group2-groupCtrl"
"glycohyocholate1","glycohyocholate",-0.446776767652035,0.358010266449181,0.520688231635044,"group2-groupCtrl"
"N-desmethyl tramadol1","N-desmethyl tramadol",0.166893577616859,0.359871513065971,0.521373015197833,"group2-groupCtrl"
"retinol (Vitamin A)1","retinol (Vitamin A)",0.0854213650344096,0.360010595490825,0.521373015197833,"group2-groupCtrl"
"nervonoylcarnitine (C24:1)*1","nervonoylcarnitine (C24:1)*",0.118258686180806,0.360264592029517,0.521373015197833,"group2-groupCtrl"
"methionine sulfoxide1","methionine sulfoxide",0.135116852632294,0.364463671931233,0.526580955986311,"group2-groupCtrl"
"behenoylcarnitine (C22)*1","behenoylcarnitine (C22)*",0.151688700489162,0.365336097725192,0.526973285699003,"group2-groupCtrl"
"3-hydroxybutyrate (BHBA)1","3-hydroxybutyrate (BHBA)",0.292955939939812,0.368207789105535,0.529092233476664,"group2-groupCtrl"
"fructosyllysine1","fructosyllysine",0.12520918734886,0.368746177953491,0.529092233476664,"group2-groupCtrl"
"5alpha-androstan-3beta,17alpha-diol disulfate1","5alpha-androstan-3beta,17alpha-diol disulfate",-0.484633477732833,0.369505328046218,0.529092233476664,"group2-groupCtrl"
"nonadecanoate (19:0)1","nonadecanoate (19:0)",0.113379327919582,0.37006432268941,0.529092233476664,"group2-groupCtrl"
"taurochenodeoxycholate1","taurochenodeoxycholate",0.367679879883189,0.370631190306629,0.529092233476664,"group2-groupCtrl"
"2-hydroxyfluorene sulfate1","2-hydroxyfluorene sulfate",0.406698923535506,0.370943955255295,0.529092233476664,"group2-groupCtrl"
"2-methylcitrate/homocitrate1","2-methylcitrate/homocitrate",0.437375562443958,0.37102819109253,0.529092233476664,"group2-groupCtrl"
"cholate1","cholate",-0.491948591775374,0.372280047516799,0.530015587130247,"group2-groupCtrl"
"gamma-glutamyl-alpha-lysine1","gamma-glutamyl-alpha-lysine",0.11509240268248,0.373420578043926,0.530777709796634,"group2-groupCtrl"
"phenylacetate1","phenylacetate",0.307182112653097,0.375646406159918,0.533077505181631,"group2-groupCtrl"
"nicotinamide1","nicotinamide",0.178127174625323,0.37669028347585,0.533695280465784,"group2-groupCtrl"
"alpha-hydroxyisovalerate1","alpha-hydroxyisovalerate",0.170237119167934,0.383226806701872,0.542080499157326,"group2-groupCtrl"
"N,N,N-trimethyl-5-aminovalerate1","N,N,N-trimethyl-5-aminovalerate",0.130492216330222,0.387480757799281,0.546388470748784,"group2-groupCtrl"
"cytosine1","cytosine",0.250075438780091,0.387518390884542,0.546388470748784,"group2-groupCtrl"
"pantothenate (Vitamin B5)1","pantothenate (Vitamin B5)",0.138696624196467,0.388598166315093,0.547031447605677,"group2-groupCtrl"
"trans-urocanate1","trans-urocanate",-0.163799761617892,0.390831949450405,0.54929426228847,"group2-groupCtrl"
"N-oleoylserine1","N-oleoylserine",-0.139375467690188,0.397299140651363,0.557490154161992,"group2-groupCtrl"
"allo-threonine1","allo-threonine",0.206305782869018,0.3998791233223,0.560214043376449,"group2-groupCtrl"
"gabapentin1","gabapentin",0.0138281386570377,0.40153213762051,0.561632670962021,"group2-groupCtrl"
"tetradecanedioate (C14)1","tetradecanedioate (C14)",0.197209845518666,0.410744844591137,0.573539867756121,"group2-groupCtrl"
"N-delta-acetylornithine1","N-delta-acetylornithine",-0.188310369493249,0.411352995232155,0.573539867756121,"group2-groupCtrl"
"branched chain 14:0 dicarboxylic acid1","branched chain 14:0 dicarboxylic acid",-0.261466104640011,0.414144389213353,0.576515284666842,"group2-groupCtrl"
"citalopram/escitalopram1","citalopram/escitalopram",-0.0703334230121424,0.415713990805545,0.577783153623555,"group2-groupCtrl"
"dihomo-linoleoylcarnitine (C20:2)*1","dihomo-linoleoylcarnitine (C20:2)*",0.164583561210492,0.417771673990773,0.579724300775171,"group2-groupCtrl"
"glutamate, gamma-methyl ester1","glutamate, gamma-methyl ester",-0.222645329759653,0.422290957013738,0.583775252350119,"group2-groupCtrl"
"valylleucine1","valylleucine",0.137842434918769,0.42276485370649,0.583775252350119,"group2-groupCtrl"
"2,3-dihydroxyisovalerate1","2,3-dihydroxyisovalerate",0.306411632788294,0.422793523273299,0.583775252350119,"group2-groupCtrl"
"3-bromo-5-chloro-2,6-dihydroxybenzoic acid*1","3-bromo-5-chloro-2,6-dihydroxybenzoic acid*",-0.185037562880998,0.423353546744214,0.583775252350119,"group2-groupCtrl"
"taurohyocholate*1","taurohyocholate*",0.227238247426304,0.426551016975151,0.58635868933483,"group2-groupCtrl"
"dodecenedioate (C12:1-DC)*1","dodecenedioate (C12:1-DC)*",0.179440135935061,0.426797592045757,0.58635868933483,"group2-groupCtrl"
"1-stearoyl-2-docosahexaenoyl-GPS (18:0/22:6)*1","1-stearoyl-2-docosahexaenoyl-GPS (18:0/22:6)*",-0.256504252396861,0.427232842058103,0.58635868933483,"group2-groupCtrl"
"3-methoxytyrosine1","3-methoxytyrosine",0.108889951350657,0.429660685112304,0.587725289081419,"group2-groupCtrl"
"3-indoleglyoxylic acid1","3-indoleglyoxylic acid",0.104117620749301,0.430078170168168,0.587725289081419,"group2-groupCtrl"
"mannitol/sorbitol1","mannitol/sorbitol",-0.298737991280473,0.430239037161084,0.587725289081419,"group2-groupCtrl"
"taurochenodeoxycholic acid 3-sulfate1","taurochenodeoxycholic acid 3-sulfate",0.348505218756232,0.433783204582972,0.591075869066033,"group2-groupCtrl"
"pentose acid*1","pentose acid*",0.19687559349074,0.43403974877825,0.591075869066033,"group2-groupCtrl"
"ribulonate/xylulonate/lyxonate*1","ribulonate/xylulonate/lyxonate*",-0.117517773445116,0.437021090944482,0.593382860067807,"group2-groupCtrl"
"methyl vanillate sulfate1","methyl vanillate sulfate",0.26492684890796,0.437447875021617,0.593382860067807,"group2-groupCtrl"
"N-methyltaurine1","N-methyltaurine",0.348987336967795,0.437763637929158,0.593382860067807,"group2-groupCtrl"
"venlafaxine1","venlafaxine",0.193840263778043,0.439445638693759,0.594743557306213,"group2-groupCtrl"
"cetirizine1","cetirizine",-0.286851121824935,0.441012919675572,0.595945039376698,"group2-groupCtrl"
"malonylcarnitine1","malonylcarnitine",0.166573430576526,0.444773186338088,0.600101668336159,"group2-groupCtrl"
"acetylcarnitine (C2)1","acetylcarnitine (C2)",0.081271359029802,0.445987918855709,0.600816290071363,"group2-groupCtrl"
"2-methylserine1","2-methylserine",-0.276988468355342,0.44764385396595,0.602122177803893,"group2-groupCtrl"
"carboxyethyl-GABA1","carboxyethyl-GABA",0.165351690175722,0.450440625346304,0.604956245679493,"group2-groupCtrl"
"omeprazole1","omeprazole",0.114918196830008,0.453334392986534,0.606994531911787,"group2-groupCtrl"
"O-desmethyltramadol glucuronide1","O-desmethyltramadol glucuronide",0.0881396962200878,0.453922028610327,0.606994531911787,"group2-groupCtrl"
"O-desmethyltramadol1","O-desmethyltramadol",0.084121760121052,0.454088832336269,0.606994531911787,"group2-groupCtrl"
"leucine1","leucine",0.0630344285985187,0.45472680440826,0.606994531911787,"group2-groupCtrl"
"ibuprofen1","ibuprofen",-0.143053116538638,0.456918925072658,0.608993764876476,"group2-groupCtrl"
"androstenediol (3beta,17beta) monosulfate (1)1","androstenediol (3beta,17beta) monosulfate (1)",0.206128064939965,0.458003080335804,0.609512445302732,"group2-groupCtrl"
"sphingadienine1","sphingadienine",0.112279029836027,0.463947709131751,0.616488092285676,"group2-groupCtrl"
"(R)-3-hydroxybutyrylcarnitine1","(R)-3-hydroxybutyrylcarnitine",0.208840813737072,0.466765460947644,0.618976731397284,"group2-groupCtrl"
"xylose1","xylose",0.320887127642434,0.467232150724062,0.618976731397284,"group2-groupCtrl"
"dihomo-linolenoylcarnitine (C20:3n3 or 6)*1","dihomo-linolenoylcarnitine (C20:3n3 or 6)*",0.0937361147161302,0.472322850780249,0.62477698361128,"group2-groupCtrl"
"3-methyladipate1","3-methyladipate",-0.19145172952936,0.474270690620281,0.626408728424678,"group2-groupCtrl"
"desmethylcitalopram*1","desmethylcitalopram*",-0.0445444659719061,0.475162760826135,0.626643219916572,"group2-groupCtrl"
"N-acetylglucosaminylasparagine1","N-acetylglucosaminylasparagine",0.183062861068941,0.478145808420968,0.629630441419203,"group2-groupCtrl"
"gamma-glutamylglycine1","gamma-glutamylglycine",0.0752320331263314,0.482294767805834,0.634141696200474,"group2-groupCtrl"
"4-hydroxychlorothalonil1","4-hydroxychlorothalonil",-0.171349179188897,0.48579045943961,0.637485133354908,"group2-groupCtrl"
"2-naphthol sulfate1","2-naphthol sulfate",0.291882596557617,0.486905126286278,0.637485133354908,"group2-groupCtrl"
"androsterone sulfate1","androsterone sulfate",-0.28616666760439,0.487018288880032,0.637485133354908,"group2-groupCtrl"
"bilirubin1","bilirubin",-0.150587396480107,0.492205857058372,0.641995739474984,"group2-groupCtrl"
"12,13-DiHOME1","12,13-DiHOME",0.203700067092723,0.49224345723998,0.641995739474984,"group2-groupCtrl"
"eugenol sulfate1","eugenol sulfate",0.392859187893065,0.492660356518431,0.641995739474984,"group2-groupCtrl"
"N-methylpipecolate1","N-methylpipecolate",-0.177703324566987,0.493935948394282,0.64270300703529,"group2-groupCtrl"
"histidine1","histidine",-0.0876456158669511,0.496139221762926,0.644613477757165,"group2-groupCtrl"
"9,10-DiHOME1","9,10-DiHOME",-0.191920764259499,0.500935626985429,0.649882462819853,"group2-groupCtrl"
"proline1","proline",0.0660619443335135,0.503697404069197,0.652306164040019,"group2-groupCtrl"
"trans-3,4-methyleneheptanoate1","trans-3,4-methyleneheptanoate",0.230923235821905,0.504291424423185,0.652306164040019,"group2-groupCtrl"
"caprate (10:0)1","caprate (10:0)",0.184394698498507,0.507257913770763,0.655177010864447,"group2-groupCtrl"
"5alpha-androstan-3alpha,17beta-diol 17-glucuronide1","5alpha-androstan-3alpha,17beta-diol 17-glucuronide",0.144958060740838,0.516174136599122,0.664904191350289,"group2-groupCtrl"
"phosphoethanolamine (PE)1","phosphoethanolamine (PE)",0.0905152081973339,0.518022823833041,0.664904191350289,"group2-groupCtrl"
"THC carboxylic acid1","THC carboxylic acid",0.170736326730171,0.518066222626415,0.664904191350289,"group2-groupCtrl"
"didesmethylcitalopram*1","didesmethylcitalopram*",0.042592574477313,0.518299841017802,0.664904191350289,"group2-groupCtrl"
"pregnenediol sulfate (C21H34O5S)*1","pregnenediol sulfate (C21H34O5S)*",0.130238037361605,0.518579779798857,0.664904191350289,"group2-groupCtrl"
"3-formylindole1","3-formylindole",0.0673268724311782,0.523739010765085,0.670538850278802,"group2-groupCtrl"
"etiocholanolone glucuronide1","etiocholanolone glucuronide",0.175029137376662,0.525651159338395,0.671069714007512,"group2-groupCtrl"
"3-methylglutarylcarnitine (2)1","3-methylglutarylcarnitine (2)",0.132487647564154,0.525684029102806,0.671069714007512,"group2-groupCtrl"
"carboxyibuprofen1","carboxyibuprofen",0.276316667188949,0.529955501586937,0.675507875994558,"group2-groupCtrl"
"propyl 4-hydroxybenzoate sulfate1","propyl 4-hydroxybenzoate sulfate",0.330326676770436,0.530701170536203,0.675507875994558,"group2-groupCtrl"
"eicosenoylcarnitine (C20:1)*1","eicosenoylcarnitine (C20:1)*",0.100622903128857,0.53272688444461,0.67622146971288,"group2-groupCtrl"
"branched-chain, straight-chain, or cyclopropyl 10:1 fatty acid (1)*1","branched-chain, straight-chain, or cyclopropyl 10:1 fatty acid (1)*",0.201596119152564,0.532803917413455,0.67622146971288,"group2-groupCtrl"
"pyridoxal1","pyridoxal",0.0486271652028379,0.536175425858085,0.679517122077371,"group2-groupCtrl"
"isoeugenol sulfate1","isoeugenol sulfate",-0.355461481058101,0.539982285928189,0.683354206001474,"group2-groupCtrl"
"THC carboxylic acid glucuronide1","THC carboxylic acid glucuronide",0.162729016193599,0.543227925722079,0.686299077338493,"group2-groupCtrl"
"tridecenedioate (C13:1-DC)*1","tridecenedioate (C13:1-DC)*",0.151980480245228,0.543874411345784,0.686299077338493,"group2-groupCtrl"
"5-methyluridine (ribothymidine)1","5-methyluridine (ribothymidine)",-0.0540655909589023,0.545367708663649,0.686559565905671,"group2-groupCtrl"
"propionylglycine (C3)1","propionylglycine (C3)",0.107561030010364,0.545646542116594,0.686559565905671,"group2-groupCtrl"
"gamma-glutamylcitrulline*1","gamma-glutamylcitrulline*",0.0786371939159324,0.554092742615101,0.696188159417541,"group2-groupCtrl"
"piperine1","piperine",-0.3027290668035,0.559994922597861,0.702597349239376,"group2-groupCtrl"
"3-methoxycatechol sulfate (2)1","3-methoxycatechol sulfate (2)",0.194179763605917,0.560879808798831,0.702626257992332,"group2-groupCtrl"
"succinylcarnitine (C4-DC)1","succinylcarnitine (C4-DC)",0.0742671218339478,0.561620304278933,0.702626257992332,"group2-groupCtrl"
"oxypurinol1","oxypurinol",0.232209842617078,0.564634421595504,0.705037772568528,"group2-groupCtrl"
"dimethyl sulfone1","dimethyl sulfone",0.137161912614284,0.565607280682326,0.705037772568528,"group2-groupCtrl"
"dehydroepiandrosterone sulfate (DHEA-S)1","dehydroepiandrosterone sulfate (DHEA-S)",-0.131159510295337,0.565959625870289,0.705037772568528,"group2-groupCtrl"
"losartan1","losartan",0.0986392174725601,0.567825306359152,0.705541721812775,"group2-groupCtrl"
"7-HOCA1","7-HOCA",0.071613438149388,0.568720940336808,0.705541721812775,"group2-groupCtrl"
"serotonin1","serotonin",0.292312135871144,0.568777648029226,0.705541721812775,"group2-groupCtrl"
"pregnenetriol sulfate*1","pregnenetriol sulfate*",0.106172536103404,0.571548626054906,0.707977606003041,"group2-groupCtrl"
"deoxycholic acid glucuronide1","deoxycholic acid glucuronide",-0.217889590938128,0.574195182056285,0.710252714616871,"group2-groupCtrl"
"docosadioate (C22-DC)1","docosadioate (C22-DC)",0.0935872525775413,0.576306778314908,0.711860626172076,"group2-groupCtrl"
"3-methylcytidine1","3-methylcytidine",0.0911927381472703,0.588576200204443,0.725993428381571,"group2-groupCtrl"
"cholesterol1","cholesterol",0.0507299721113903,0.589706079528317,0.72636549402575,"group2-groupCtrl"
"3,5-dichloro-2,6-dihydroxybenzoic acid1","3,5-dichloro-2,6-dihydroxybenzoic acid",-0.113907202804561,0.592001506331978,0.728170155754761,"group2-groupCtrl"
"octadecanedioate (C18)1","octadecanedioate (C18)",-0.109733083848377,0.593522282132176,0.729018265308009,"group2-groupCtrl"
"cortisol1","cortisol",0.0908413683638919,0.595220770114973,0.730081979567596,"group2-groupCtrl"
"branched-chain, straight-chain, or cyclopropyl 10:1 fatty acid (2)*1","branched-chain, straight-chain, or cyclopropyl 10:1 fatty acid (2)*",-0.133901690514168,0.5966773575871,0.730355333108674,"group2-groupCtrl"
